Taxa	Counts
[Eubacterium] brachy group	42
[Eubacterium] coprostanoligenes group	1052
[Eubacterium] nodatum group	27
[Ruminococcus] torques group	1248
Alistipes	94
Anaerosporobacter	649
Bacteroides	2000
Blautia	561
Caldicoprobacter	16
Candidatus Soleaferrea	19
Christensenellaceae R-7 group	8901
Coprobacillus	258
Coprococcus 1	15
Coprococcus 2	143
Coprococcus 3	619
Desulfovibrio	25
Dorea	89
Faecalibacterium	279
Family XIII AD3011 group	36
Fibrobacter	99
GCA-900066575	16
Intestinimonas	16
Lachnoclostridium	1606
Lachnospiraceae AC2044 group	32
Lachnospiraceae FCS020 group	522
Lachnospiraceae ND3007 group	17
Lachnospiraceae NK3A20 group	50
Lachnospiraceae NK4A136 group	4454
Lachnospiraceae UCG-001	359
Marvinbryantia	603
Methanobrevibacter	954
Mogibacterium	14
Oscillibacter	113
Oscillospira	13
p-1088-a5 gut group	53
Papillibacter	15
Parabacteroides	63
Phascolarctobacterium	60
Prevotella 1	43
Pseudoramibacter	14
Rikenellaceae RC9 gut group	276
Romboutsia	37
Roseburia	390
Ruminiclostridium 5	76
Ruminiclostridium 9	207
Ruminococcaceae NK4A214 group	878
Ruminococcaceae UCG-002	1848
Ruminococcaceae UCG-003	80
Ruminococcaceae UCG-005	8797
Ruminococcaceae UCG-009	337
Ruminococcaceae UCG-010	605
Ruminococcaceae UCG-013	255
Ruminococcaceae UCG-014	635
Ruminococcus 1	3179
Ruminococcus 2	4907
Shuttleworthia	25
Treponema 2	239
Tyzzerella 4	423
Unclassified	10233
uncultured bacterium	270
