Taxa	Counts
[Eubacterium] brachy group	40
[Eubacterium] coprostanoligenes group	61
[Eubacterium] oxidoreducens group	26
[Ruminococcus] torques group	150
Acetitomaculum	88
Alistipes	10
Anaerosporobacter	32
Bacteroides	988
Blautia	682
Christensenellaceae R-7 group	8510
Coprobacillus	121
Coprococcus 2	43
Coprococcus 3	93
Desulfovibrio	38
Dorea	98
Enterorhabdus	77
Erysipelotrichaceae UCG-006	114
Faecalibacterium	58
Family XIII AD3011 group	110
Flavonifractor	13
Helicobacter	30
Intestinibacter	27
Lachnoclostridium	366
Lachnospira	14
Lachnospiraceae AC2044 group	62
Lachnospiraceae FCS020 group	344
Lachnospiraceae ND3007 group	39
Lachnospiraceae NK3A20 group	778
Lachnospiraceae NK4A136 group	591
Lachnospiraceae UCG-001	32
Marvinbryantia	1232
Methanobrevibacter	19
Olsenella	16
Oscillibacter	47
Papillibacter	49
Phascolarctobacterium	49
Prevotellaceae UCG-001	21
Prevotellaceae UCG-003	21
Pseudoramibacter	49
Rikenellaceae RC9 gut group	105
Roseburia	328
Ruminiclostridium 5	120
Ruminiclostridium 9	58
Ruminococcaceae NK4A214 group	2002
Ruminococcaceae UCG-002	1478
Ruminococcaceae UCG-005	9713
Ruminococcaceae UCG-009	559
Ruminococcaceae UCG-010	382
Ruminococcaceae UCG-011	32
Ruminococcaceae UCG-013	597
Ruminococcaceae UCG-014	1201
Ruminococcus 1	1401
Ruminococcus 2	22933
Solobacterium	78
Treponema 2	2254
Unclassified	9731
uncultured bacterium	21
