Taxa	Counts
[Eubacterium] brachy group	20
[Eubacterium] coprostanoligenes group	891
[Eubacterium] eligens group	71
[Eubacterium] oxidoreducens group	4443
[Eubacterium] ventriosum group	42
[Ruminococcus] torques group	1852
Acetitomaculum	363
Agathobacter	297
Anaerosporobacter	38
Blautia	8304
Campylobacter	119
Candidatus Soleaferrea	26
Christensenellaceae R-7 group	1290
Coprococcus 3	798
Coriobacteriaceae UCG-002	119
DNF00809	19
Enterorhabdus	124
Family XIII AD3011 group	165
Family XIII UCG-001	71
Fibrobacter	451
Helicobacter	12
Intestinimonas	161
Lachnoclostridium	5299
Lachnoclostridium 10	39
Lachnoclostridium 5	16
Lachnospira	83
Lachnospiraceae AC2044 group	805
Lachnospiraceae FCS020 group	69
Lachnospiraceae NC2004 group	139
Lachnospiraceae NK3A20 group	555
Lachnospiraceae NK4A136 group	813
Lachnospiraceae UCG-001	289
Lachnospiraceae UCG-003	84
Lachnospiraceae UCG-004	80
Lachnospiraceae UCG-008	670
Lachnospiraceae XPB1014 group	198
Marvinbryantia	237
Olsenella	347
Olsenella sp. Marseille-P3359	20
possible genus Sk018	52
Pseudoramibacter	80
Roseburia	1218
Ruminiclostridium	51
Ruminiclostridium 5	205
Ruminiclostridium 6	442
Ruminiclostridium 9	51
Ruminococcaceae NK4A214 group	2400
Ruminococcaceae UCG-002	73
Ruminococcaceae UCG-005	8591
Ruminococcaceae UCG-009	302
Ruminococcaceae UCG-010	711
Ruminococcaceae UCG-011	414
Ruminococcaceae UCG-013	2219
Ruminococcaceae UCG-014	2109
Ruminococcus 1	2115
Ruminococcus 2	888
Syntrophococcus	114
Tyzzerella 4	901
Unclassified	16655
uncultured Coriobacteriaceae bacterium	196
