Taxa	Counts
[Eubacterium] coprostanoligenes group	1815
[Eubacterium] eligens group	122
[Eubacterium] oxidoreducens group	913
[Eubacterium] ventriosum group	16
[Ruminococcus] torques group	1037
Acetitomaculum	44
Agathobacter	227
Akkermansia	43
Alistipes	17
Anaeroplasma	23
Anaerosporobacter	54
Blautia	1836
Caldicoprobacter	14
Campylobacter	57
Candidatus Soleaferrea	53
Christensenellaceae R-7 group	1166
Coprococcus 3	313
Enterorhabdus	75
Faecalibacterium	247
Family XIII AD3011 group	57
Family XIII UCG-001	146
Fibrobacter	22
Flavonifractor	240
Lachnoclostridium	1653
Lachnoclostridium 10	42
Lachnospira	13
Lachnospiraceae AC2044 group	1410
Lachnospiraceae FCS020 group	154
Lachnospiraceae NC2004 group	68
Lachnospiraceae NK3A20 group	81
Lachnospiraceae NK4A136 group	1946
Lachnospiraceae UCG-001	491
Lachnospiraceae UCG-004	113
Lachnospiraceae UCG-008	93
Lachnospiraceae UCG-009	71
Lachnospiraceae XPB1014 group	39
Marvinbryantia	95
Oxalobacter	22
Papillibacter	20
Parasutterella	37
possible genus Sk018	51
Roseburia	1436
Ruminiclostridium	506
Ruminiclostridium 5	33
Ruminiclostridium 6	1325
Ruminiclostridium 9	175
Ruminococcaceae NK4A214 group	3238
Ruminococcaceae UCG-002	482
Ruminococcaceae UCG-003	43
Ruminococcaceae UCG-005	15306
Ruminococcaceae UCG-009	412
Ruminococcaceae UCG-010	1501
Ruminococcaceae UCG-011	85
Ruminococcaceae UCG-013	2218
Ruminococcaceae UCG-014	6809
Ruminococcus 1	2138
Ruminococcus 2	606
Tyzzerella 4	229
Unclassified	14022
uncultured bacterium	81
uncultured Coriobacteriaceae bacterium	18
