Taxa	Counts
[Eubacterium] brachy group	12
[Eubacterium] coprostanoligenes group	2069
[Eubacterium] eligens group	44
[Eubacterium] oxidoreducens group	625
[Eubacterium] ventriosum group	16
[Ruminococcus] torques group	1104
Acetitomaculum	14
Agathobacter	515
Blautia	775
Campylobacter	51
Candidatus Soleaferrea	52
Christensenellaceae R-7 group	1383
Coprococcus 3	158
Coriobacteriaceae UCG-002	36
DNF00809	36
Enterorhabdus	84
Faecalibacterium	100
Family XIII AD3011 group	221
Family XIII UCG-001	110
Fibrobacter	724
Flavonifractor	147
GCA-900066575	11
Intestinimonas	28
Lachnoclostridium	1436
Lachnoclostridium 10	75
Lachnospiraceae AC2044 group	34
Lachnospiraceae FCS020 group	132
Lachnospiraceae NC2004 group	32
Lachnospiraceae ND3007 group	30
Lachnospiraceae NK4A136 group	538
Lachnospiraceae UCG-001	447
Lachnospiraceae UCG-004	198
Lachnospiraceae UCG-008	74
Lachnospiraceae UCG-009	29
Lachnospiraceae XPB1014 group	92
Marvinbryantia	33
Oxalobacter	20
Parasutterella	28
possible genus Sk018	27
Roseburia	842
Ruminiclostridium	559
Ruminiclostridium 5	128
Ruminiclostridium 6	430
Ruminiclostridium 9	154
Ruminococcaceae NK4A214 group	2104
Ruminococcaceae UCG-002	645
Ruminococcaceae UCG-003	30
Ruminococcaceae UCG-005	13271
Ruminococcaceae UCG-009	333
Ruminococcaceae UCG-010	2410
Ruminococcaceae UCG-011	102
Ruminococcaceae UCG-013	2445
Ruminococcaceae UCG-014	3523
Ruminococcus 1	1388
Ruminococcus 2	90
Tyzzerella 4	260
Unclassified	17017
uncultured bacterium	55
uncultured Coriobacteriaceae bacterium	46
