Taxa	Counts
[Eubacterium] coprostanoligenes group	1319
[Eubacterium] eligens group	144
[Eubacterium] oxidoreducens group	1586
[Ruminococcus] torques group	527
Acetitomaculum	48
Agathobacter	463
Akkermansia	50
Blautia	4841
Campylobacter	33
Candidatus Soleaferrea	42
Christensenellaceae R-7 group	3202
Coprococcus 3	378
Coriobacteriaceae UCG-002	32
DNF00809	69
Enterorhabdus	228
Faecalibacterium	44
Family XIII AD3011 group	75
Family XIII UCG-001	143
Fibrobacter	693
Flavonifractor	36
Intestinimonas	112
Lachnoclostridium	3056
Lachnoclostridium 10	72
Lachnospira	63
Lachnospiraceae AC2044 group	1116
Lachnospiraceae FCS020 group	29
Lachnospiraceae NC2004 group	175
Lachnospiraceae ND3007 group	24
Lachnospiraceae NK3A20 group	119
Lachnospiraceae NK4A136 group	1512
Lachnospiraceae UCG-001	255
Lachnospiraceae UCG-003	83
Lachnospiraceae UCG-004	46
Lachnospiraceae UCG-008	302
Lachnospiraceae XPB1014 group	95
Marvinbryantia	159
Olsenella	57
Olsenella sp. Marseille-P3359	21
Oxalobacter	27
Papillibacter	17
Pseudoramibacter	25
Roseburia	1214
Ruminiclostridium	258
Ruminiclostridium 5	224
Ruminiclostridium 6	860
Ruminiclostridium 9	207
Ruminococcaceae NK4A214 group	4846
Ruminococcaceae UCG-002	227
Ruminococcaceae UCG-005	10986
Ruminococcaceae UCG-009	360
Ruminococcaceae UCG-010	1276
Ruminococcaceae UCG-011	638
Ruminococcaceae UCG-013	3439
Ruminococcaceae UCG-014	5137
Ruminococcus 1	2883
Ruminococcus 2	2618
Syntrophococcus	17
Tyzzerella 4	295
Unclassified	14401
uncultured Coriobacteriaceae bacterium	131
