Taxa	Counts
[Eubacterium] brachy group	22
[Eubacterium] coprostanoligenes group	745
[Eubacterium] eligens group	152
[Eubacterium] oxidoreducens group	2050
[Eubacterium] ventriosum group	26
[Ruminococcus] torques group	1136
Acetitomaculum	46
Agathobacter	962
Akkermansia	361
Alistipes	12
Blautia	3247
Candidatus Soleaferrea	54
Christensenellaceae R-7 group	3141
Coprococcus 3	802
Coriobacteriaceae UCG-002	65
DNF00809	97
Enterorhabdus	229
Faecalibacterium	54
Family XIII AD3011 group	101
Family XIII UCG-001	223
Fibrobacter	344
Flavonifractor	75
Intestinimonas	21
Lachnoclostridium	4027
Lachnoclostridium 10	37
Lachnospiraceae AC2044 group	1168
Lachnospiraceae FCS020 group	43
Lachnospiraceae NC2004 group	39
Lachnospiraceae ND3007 group	100
Lachnospiraceae NK3A20 group	135
Lachnospiraceae NK4A136 group	599
Lachnospiraceae UCG-001	445
Lachnospiraceae UCG-004	24
Lachnospiraceae UCG-008	128
Lachnospiraceae XPB1014 group	37
Marvinbryantia	141
Olsenella	148
Olsenella sp. Marseille-P3359	33
Oxalobacter	28
Papillibacter	16
possible genus Sk018	25
Pseudoramibacter	39
Roseburia	738
Ruminiclostridium	154
Ruminiclostridium 5	105
Ruminiclostridium 6	1814
Ruminiclostridium 9	219
Ruminococcaceae NK4A214 group	10407
Ruminococcaceae UCG-002	252
Ruminococcaceae UCG-003	23
Ruminococcaceae UCG-005	11539
Ruminococcaceae UCG-009	344
Ruminococcaceae UCG-010	806
Ruminococcaceae UCG-011	280
Ruminococcaceae UCG-013	2968
Ruminococcaceae UCG-014	4270
Ruminococcus 1	850
Ruminococcus 2	1155
Syntrophococcus	73
Tyzzerella 4	300
Unclassified	13441
uncultured Coriobacteriaceae bacterium	130
