Taxa	Counts
[Eubacterium] brachy group	10
[Eubacterium] coprostanoligenes group	730
[Eubacterium] eligens group	27
[Eubacterium] oxidoreducens group	1175
[Ruminococcus] torques group	944
Acetitomaculum	42
Agathobacter	138
Anaerosporobacter	173
Blautia	1267
Campylobacter	11
Candidatus Soleaferrea	40
Christensenellaceae R-7 group	959
Coprococcus 3	299
DNF00809	18
Enterorhabdus	101
Faecalibacterium	69
Family XIII AD3011 group	65
Family XIII UCG-001	158
Fibrobacter	26
Flavonifractor	101
Helicobacter	13
Intestinimonas	101
Lachnoclostridium	1869
Lachnoclostridium 10	31
Lachnospiraceae AC2044 group	282
Lachnospiraceae FCS020 group	71
Lachnospiraceae NC2004 group	62
Lachnospiraceae ND3007 group	23
Lachnospiraceae NK3A20 group	54
Lachnospiraceae NK4A136 group	289
Lachnospiraceae UCG-001	293
Lachnospiraceae UCG-004	63
Lachnospiraceae UCG-008	251
Lachnospiraceae XPB1014 group	39
Marvinbryantia	35
Moryella	11
Oxalobacter	14
Parasutterella	16
Roseburia	940
Ruminiclostridium	287
Ruminiclostridium 5	83
Ruminiclostridium 6	671
Ruminiclostridium 9	71
Ruminococcaceae NK4A214 group	4927
Ruminococcaceae UCG-002	340
Ruminococcaceae UCG-005	14849
Ruminococcaceae UCG-009	153
Ruminococcaceae UCG-010	794
Ruminococcaceae UCG-011	272
Ruminococcaceae UCG-013	1605
Ruminococcaceae UCG-014	3145
Ruminococcus 1	523
Ruminococcus 2	337
Tyzzerella 4	155
Unclassified	16831
uncultured Coriobacteriaceae bacterium	17
