Taxa	Counts
[Eubacterium] coprostanoligenes group	1799
[Eubacterium] eligens group	153
[Eubacterium] oxidoreducens group	1868
[Eubacterium] ventriosum group	48
[Ruminococcus] torques group	1758
Acetitomaculum	82
Agathobacter	4021
Akkermansia	676
Anaerostipes	21
Blautia	3231
Candidatus Soleaferrea	34
Christensenellaceae R-7 group	2443
Coprococcus 3	263
Coriobacteriaceae UCG-002	71
DNF00809	77
Enterorhabdus	202
Faecalibacterium	47
Family XIII AD3011 group	109
Family XIII UCG-001	178
Fibrobacter	1702
Lachnoclostridium	2876
Lachnoclostridium 10	50
Lachnospira	45
Lachnospiraceae AC2044 group	1250
Lachnospiraceae FCS020 group	79
Lachnospiraceae NC2004 group	135
Lachnospiraceae ND3007 group	150
Lachnospiraceae NK4A136 group	2128
Lachnospiraceae UCG-001	657
Lachnospiraceae UCG-003	23
Lachnospiraceae UCG-008	148
Lachnospiraceae XPB1014 group	32
Marvinbryantia	167
Olsenella	109
Oxalobacter	16
possible genus Sk018	33
Roseburia	1685
Ruminiclostridium	379
Ruminiclostridium 5	82
Ruminiclostridium 6	1097
Ruminiclostridium 9	160
Ruminococcaceae NK4A214 group	4791
Ruminococcaceae UCG-002	233
Ruminococcaceae UCG-003	35
Ruminococcaceae UCG-005	12848
Ruminococcaceae UCG-009	377
Ruminococcaceae UCG-010	1133
Ruminococcaceae UCG-011	317
Ruminococcaceae UCG-013	3338
Ruminococcaceae UCG-014	5149
Ruminococcus 1	2488
Ruminococcus 2	905
Tyzzerella 4	298
Unclassified	9639
uncultured Coriobacteriaceae bacterium	132
