Taxa	Counts
[Eubacterium] coprostanoligenes group	16
[Eubacterium] oxidoreducens group	9
[Eubacterium] xylanophilum group	2
28-4	16
A2	10
Acetatifactor	2
Agathobacter	5
Alistipes	102
Anaerosporobacter	5
Butyricicoccus	14
Coprococcus 2	91
Delftia	4
Desulfovibrio	8
Dorea	2
gut metagenome	9
Helicobacter	238
Intestinimonas	4
Lachnoclostridium	12
Lachnospiraceae FCS020 group	10
Lachnospiraceae NK4A136 group	3081
Lachnospiraceae NK4B4 group	2
Lachnospiraceae UCG-001	557
Lachnospiraceae UCG-006	45
Lachnospiraceae UCG-008	5
Lactobacillus	565
Mucispirillum	15
Muribaculum	6
Odoribacter	11
Oscillibacter	86
Prevotellaceae Ga6A1 group	1237
Rikenella	12
Roseburia	199
Ruminiclostridium	127
Ruminiclostridium 6	40
Ruminiclostridium 9	71
Ruminococcaceae UCG-003	2
Ruminococcaceae UCG-005	7
Ruminococcaceae UCG-010	3
Ruminococcaceae UCG-014	68
Ruminococcus 1	135
Staphylococcus	4
Unclassified	3267
uncultured bacterium	3824
uncultured Bacteroidales bacterium	747
uncultured organism	145
unidentified	13
