Taxa	Counts
[Eubacterium] coprostanoligenes group	51
A2	3
Acetatifactor	7
Achromobacter	7
Alistipes	290
Anaeroplasma	15
Anaerostipes	96
Butyricicoccus	20
Butyrivibrio	17
Candidatus Soleaferrea	3
Eisenbergiella	6
Enterorhabdus	3
Flavonifractor	9
GCA-900066575	27
Glutamicibacter	2
gut metagenome	128
Helicobacter	41
Jeotgalicoccus	6
Lachnoclostridium	32
Lachnospiraceae AC2044 group	5
Lachnospiraceae NK4A136 group	1302
Lachnospiraceae UCG-001	60
Lachnospiraceae UCG-006	31
Lactobacillus	4259
Mucispirillum	50
Muribaculum	61
Odoribacter	21
Oscillibacter	91
Oscillospira	3
Oxalobacter	10
Parabacteroides	8
Prevotellaceae Ga6A1 group	528
Roseburia	58
Ruminiclostridium	170
Ruminiclostridium 5	13
Ruminiclostridium 6	34
Ruminiclostridium 9	125
Ruminococcaceae NK4A214 group	5
Ruminococcaceae UCG-003	5
Ruminococcaceae UCG-009	6
Ruminococcaceae UCG-014	90
Ruminococcus 1	80
Staphylococcus	4
Streptococcus	2
Unclassified	3846
uncultured bacterium	3260
uncultured Bacteroidales bacterium	297
uncultured Clostridiales bacterium	2
