Taxa	Counts
[Bacteroides] pectinophilus group	46
[Eubacterium] coprostanoligenes group	1113
[Eubacterium] eligens group	157
[Eubacterium] nodatum group	17
[Eubacterium] oxidoreducens group	73
[Eubacterium] ventriosum group	94
[Ruminococcus] gnavus group	23
[Ruminococcus] torques group	200
Agathobacter	614
Bacteroides	378
Bifidobacterium	53
Blautia	262
Butyricimonas	8
Butyrivibrio	16
Candidatus Soleaferrea	23
Candidatus Stoquefichus	29
Christensenellaceae R-7 group	1707
Citrobacter	7
Clostridium sensu stricto 1	8
Collinsella	21
Coprococcus 1	14
Coprococcus 2	56
Coprococcus 3	367
Defluviitaleaceae UCG-011	45
dgA-11 gut group	32
Dialister	17
Dorea	164
Enterobacter	17
Erysipelatoclostridium	20
Escherichia-Shigella	148
Faecalibacterium	98
Family XIII AD3011 group	4
Fibrobacter	23
Flavonifractor	31
Fusicatenibacter	41
Halomonas	21
Holdemanella	5
Hydrogenoanaerobacterium	30
Intestinimonas	34
Klebsiella	64
Lachnoclostridium	7
Lachnoclostridium 10	233
Lachnospira	69
Lachnospiraceae AC2044 group	296
Lachnospiraceae FCS020 group	566
Lachnospiraceae NC2004 group	12
Lachnospiraceae ND3007 group	9
Lachnospiraceae NK4A136 group	935
Lachnospiraceae UCG-001	12
Lachnospiraceae UCG-006	39
Lachnospiraceae UCG-008	19
Lactococcus	60
Negativibacillus	15
Oscillibacter	37
Papillibacter	126
Parabacteroides	17
possible genus Sk018	71
Prevotellaceae UCG-004	41
Rikenellaceae RC9 gut group	13
Romboutsia	54
Roseburia	2234
Ruminiclostridium	69
Ruminiclostridium 1	110
Ruminiclostridium 5	49
Ruminiclostridium 6	14
Ruminiclostridium 9	107
Ruminococcaceae NK4A214 group	259
Ruminococcaceae UCG-001	61
Ruminococcaceae UCG-002	52
Ruminococcaceae UCG-005	7141
Ruminococcaceae UCG-007	197
Ruminococcaceae UCG-008	17
Ruminococcaceae UCG-009	50
Ruminococcaceae UCG-010	3457
Ruminococcaceae UCG-011	57
Ruminococcaceae UCG-013	782
Ruminococcaceae UCG-014	724
Ruminococcaceae V9D2013 group	8
Ruminococcus 1	556
Ruminococcus 2	94
Shewanella	9
Streptococcus	21
Subdoligranulum	16
Tyzzerella 4	402
Unclassified	3115
uncultured bacterium	1269
