Taxa	Counts
[Anaerorhabdus] furcosa group	47
[Eubacterium] coprostanoligenes group	686
[Eubacterium] hallii group	35
Akkermansia	278
Alistipes	89
Anaerovibrio	23
Anaerovorax	1697
Candidatus Soleaferrea	188
Christensenellaceae R-7 group	1303
Clostridium sensu stricto 1	14
Desulfurispora	49
dgA-11 gut group	59
Erysipelotrichaceae UCG-004	15
Eubacterium	69
Faecalitalea	23
Family XIII AD3011 group	292
GCA-900066225	50
GCA-900066575	115
hoa5-07d05 gut group	46
Lachnoclostridium 10	21
Lachnospiraceae AC2044 group	480
Lachnospiraceae FCS020 group	55
Lachnospiraceae ND3007 group	619
Lachnospiraceae NK4A136 group	355
Lachnospiraceae UCG-009	346
Lachnospiraceae XPB1014 group	86
Lactobacillus	75
Marvinbryantia	45
Methanocorpusculum	358
Mucinivorans	32
Oribacterium	383
Oscillibacter	35
Papillibacter	373
Phascolarctobacterium	675
Prevotella 1	366
Prevotellaceae UCG-001	588
Prevotellaceae UCG-003	142
Prevotellaceae UCG-004	67
Rikenellaceae RC9 gut group	9053
Ruminiclostridium	36
Ruminiclostridium 1	48
Ruminococcaceae NK4A214 group	1475
Ruminococcaceae UCG-002	2087
Ruminococcaceae UCG-005	477
Ruminococcaceae UCG-010	1519
Ruminococcaceae UCG-013	79
Ruminococcaceae UCG-014	1726
Ruminococcaceae V9D2013 group	106
Ruminococcus 1	526
Saccharofermentans	136
Sediminispirochaeta	22
SP3-e08	227
Treponema 2	1680
Unclassified	15708
uncultured bacterium	7810
uncultured rumen bacterium	229
