Taxa	Counts
[Eubacterium] coprostanoligenes group	375
Akkermansia	349
Anaerovorax	1166
Campylobacter	159
Candidatus Soleaferrea	302
Christensenellaceae R-7 group	677
Clostridium sensu stricto 1	108
Erysipelotrichaceae UCG-004	70
Family XIII AD3011 group	219
Fibrobacter	183
GCA-900066225	70
GCA-900066575	120
hoa5-07d05 gut group	17
Lachnoclostridium 10	308
Lachnospiraceae AC2044 group	662
Lachnospiraceae FCS020 group	52
Lachnospiraceae NC2004 group	7
Lachnospiraceae ND3007 group	173
Lachnospiraceae NK4A136 group	315
Lachnospiraceae UCG-006	72
Lachnospiraceae UCG-009	545
Lachnospiraceae XPB1014 group	194
Methanocorpusculum	187
Oribacterium	143
Oscillibacter	29
Papillibacter	516
Phascolarctobacterium	697
Prevotella 1	243
Prevotellaceae UCG-001	47
Prevotellaceae UCG-003	94
Prevotellaceae UCG-004	315
Rikenellaceae RC9 gut group	11723
Ruminococcaceae NK4A214 group	861
Ruminococcaceae UCG-002	1660
Ruminococcaceae UCG-005	365
Ruminococcaceae UCG-010	1132
Ruminococcaceae UCG-013	99
Ruminococcaceae UCG-014	930
Ruminococcaceae V9D2013 group	168
Ruminococcus 1	757
Saccharofermentans	116
Sediminispirochaeta	39
SP3-e08	65
Treponema 2	1414
Unclassified	16211
uncultured bacterium	7235
uncultured rumen bacterium	306
