Taxa	Counts
[Eubacterium] coprostanoligenes group	2392
Acetitomaculum	105
Agathobacter	81
Akkermansia	48
Alistipes	224
Anaerovorax	376
Campylobacter	135
Christensenellaceae R-7 group	628
Clostridium sensu stricto 1	16
dgA-11 gut group	151
Erysipelatoclostridium	71
Family XIII AD3011 group	44
hoa5-07d05 gut group	175
horsej-a03	29
Lachnoclostridium 10	28
Lachnoclostridium 5	32
Lachnospiraceae AC2044 group	1616
Lachnospiraceae ND3007 group	282
Lachnospiraceae NK4A136 group	149
Lachnospiraceae UCG-006	42
Lachnospiraceae UCG-008	178
Lachnospiraceae UCG-009	140
Lachnospiraceae XPB1014 group	522
Marvinbryantia	9
Mogibacterium	92
Mycoplasma	57
Oribacterium	578
Oscillibacter	15
Papillibacter	100
Phascolarctobacterium	1154
Prevotellaceae UCG-004	591
Rikenellaceae RC9 gut group	6635
Ruminiclostridium	24
Ruminiclostridium 1	160
Ruminococcaceae NK4A214 group	3067
Ruminococcaceae UCG-002	852
Ruminococcaceae UCG-004	71
Ruminococcaceae UCG-005	432
Ruminococcaceae UCG-010	1520
Ruminococcaceae UCG-013	62
Ruminococcaceae UCG-014	428
Ruminococcus 1	44
Sediminispirochaeta	32
SP3-e08	108
Streptococcus	46
Treponema 2	45
Unclassified	8297
uncultured bacterium	7724
uncultured Lachnospiraceae bacterium	24
uncultured rumen bacterium	86
