Taxa	Counts
[Bacteroides] pectinophilus group	52
[Eubacterium] nodatum group	6
[Eubacterium] ruminantium group	29
A2	7
Acetitomaculum	46
Acinetobacter	2555
Adlercreutzia	35
Alistipes	241
Anaerostipes	50
Anaerotruncus	4
Anaerovorax	7
Bacillus	13
Buttiauxella	5
Butyricicoccus	26
Candidatus Saccharimonas	20
Carnobacterium	18
Chryseobacterium	8
Comamonas	9
Delftia	5
Desulfovibrio	44
Eisenbergiella	6
Family XIII UCG-001	26
GCA-900066575	58
Helicobacter	344
Lachnoclostridium	44
Lachnoclostridium 5	5
Lachnospiraceae AC2044 group	11
Lachnospiraceae FCS020 group	3
Lachnospiraceae NC2004 group	11
Lachnospiraceae NK4A136 group	5736
Lachnospiraceae UCG-001	167
Lachnospiraceae UCG-006	112
Lachnospiraceae UCG-008	227
Lactobacillus	1099
Marvinbryantia	3
Mucispirillum	7
Niveispirillum	8
Odoribacter	62
Oscillibacter	798
Parabacteroides	7
Parvibacter	6
Pedobacter	2
Pseudomonas	180
Robinsoniella	7
Rodentibacter	3
Roseburia	54
Ruminiclostridium	280
Ruminiclostridium 5	25
Ruminiclostridium 6	46
Ruminiclostridium 9	559
Ruminococcaceae NK4A214 group	15
Ruminococcaceae UCG-003	18
Ruminococcaceae UCG-004	5
Ruminococcaceae UCG-009	11
Ruminococcaceae UCG-013	4
Ruminococcaceae UCG-014	279
Ruminococcus 1	653
Sphingobacterium	33
Sphingobium	3
Stenotrophomonas	3
UBA1819	8
Unclassified	4005
uncultured bacterium	734
unidentified	42
