Taxa	Counts
Acetitomaculum	232
Alistipes	64
Blautia	167
Candidatus Saccharimonas	63
Defluviitaleaceae UCG-011	4
Desulfovibrio	56
Eisenbergiella	50
Family XIII UCG-001	16
GCA-900066575	247
Helicobacter	1892
Lachnoclostridium	31
Lachnospiraceae FCS020 group	180
Lachnospiraceae NK4A136 group	13275
Lachnospiraceae UCG-001	226
Lachnospiraceae UCG-008	120
Lactobacillus	137
Mucispirillum	124
Oscillibacter	1589
Roseburia	137
Ruminiclostridium	825
Ruminiclostridium 5	151
Ruminiclostridium 6	70
Ruminiclostridium 9	1812
Ruminococcaceae NK4A214 group	16
Ruminococcaceae UCG-003	87
Ruminococcaceae UCG-005	55
Ruminococcaceae UCG-009	83
Ruminococcaceae UCG-014	25
Ruminococcus 1	43
Treponema 2	106
Tyzzerella	44
UBA1819	53
Unclassified	6697
uncultured bacterium	138
unidentified	32
Yersinia	19
