Taxa	Counts
[Eubacterium] oxidoreducens group	47
[Eubacterium] xylanophilum group	45
Alistipes	161
Candidatus Saccharimonas	848
Desulfovibrio	123
GCA-900066575	319
Intestinimonas	19
Lachnoclostridium	111
Lachnospiraceae FCS020 group	56
Lachnospiraceae NK4A136 group	3148
Lachnospiraceae UCG-006	72
Lachnospiraceae UCG-008	45
Lactobacillus	816
Mucispirillum	33
Odoribacter	371
Oscillibacter	746
Prevotellaceae UCG-001	1019
Ruminiclostridium	1853
Ruminiclostridium 5	64
Ruminiclostridium 6	106
Ruminiclostridium 9	417
Ruminococcaceae NK4A214 group	4
Ruminococcaceae UCG-003	103
Ruminococcaceae UCG-005	58
Ruminococcus 1	30
Treponema 2	116
UBA1819	25
Unclassified	7165
uncultured bacterium	4349
