Taxa	Counts
[Bacteroides] pectinophilus group	48
[Eubacterium] coprostanoligenes group	141
[Eubacterium] xylanophilum group	38
Alistipes	10
Blautia	134
Coprococcus 2	100
Family XIII UCG-001	22
GCA-900066575	123
Helicobacter	962
Lachnoclostridium	15
Lachnospiraceae NK4A136 group	8466
Lachnospiraceae UCG-001	53
Lachnospiraceae UCG-006	134
Lachnospiraceae UCG-008	104
Lactobacillus	3367
Mucispirillum	23
Oscillibacter	480
Parabacteroides	6
Parvibacter	20
Roseburia	167
Ruminiclostridium	442
Ruminiclostridium 6	32
Ruminiclostridium 9	1278
Ruminococcaceae UCG-003	60
Ruminococcaceae UCG-005	8
Ruminococcaceae UCG-014	9
Ruminococcus 1	16
Unclassified	3606
uncultured bacterium	2543
uncultured organism	285
