Taxa	Counts
[Bacteroides] pectinophilus group	221
[Eubacterium] coprostanoligenes group	82
Acetitomaculum	26
Alistipes	322
Blautia	1077
Butyricicoccus	195
GCA-900066575	414
Helicobacter	5812
Lachnoclostridium	36
Lachnospiraceae NK4A136 group	11085
Lachnospiraceae UCG-001	184
Lachnospiraceae UCG-006	220
Lachnospiraceae UCG-008	812
Lactobacillus	134
Oscillibacter	1020
Roseburia	110
Ruminiclostridium	650
Ruminiclostridium 9	1648
Ruminococcaceae NK4A214 group	22
Ruminococcus 1	224
Tyzzerella	17
Tyzzerella 3	142
Unclassified	6734
uncultured bacterium	1052
