Taxa	Counts
[Eubacterium] coprostanoligenes group	22
28-4	18
Alistipes	39
Blautia	48
Desulfovibrio	64
GCA-900066575	617
Helicobacter	201
Lachnoclostridium	6
Lachnospiraceae NK4A136 group	11280
Lachnospiraceae UCG-006	102
Lachnospiraceae UCG-008	38
Lactobacillus	497
Marvinbryantia	220
Mucispirillum	590
Oscillibacter	403
Peptococcus	5
Prevotellaceae UCG-001	17
Robinsoniella	94
Roseburia	64
Ruminiclostridium	309
Ruminiclostridium 5	63
Ruminiclostridium 9	1492
Ruminococcaceae NK4A214 group	5
Ruminococcaceae UCG-003	28
Ruminococcaceae UCG-005	10
Ruminococcaceae UCG-009	21
Ruminococcaceae UCG-014	35
Ruminococcus 1	70
Treponema 2	49
UBA1819	29
Unclassified	7259
uncultured bacterium	1191
