Taxa	Counts
[Bacteroides] pectinophilus group	3
[Eubacterium] coprostanoligenes group	28
[Eubacterium] oxidoreducens group	15
[Ruminococcus] torques group	42
A2	7
Acetitomaculum	13
Adlercreutzia	14
Alistipes	490
Bacteroides	46
Blautia	1528
Butyricicoccus	90
Desulfovibrio	87
Eisenbergiella	16
GCA-900066575	446
Helicobacter	672
Lachnoclostridium	116
Lachnospiraceae FCS020 group	128
Lachnospiraceae NK4A136 group	4066
Lachnospiraceae UCG-001	95
Lachnospiraceae UCG-006	87
Lachnospiraceae UCG-008	187
Lachnospiraceae UCG-010	5
Lactobacillus	242
Odoribacter	9
Oscillibacter	689
Parabacteroides	23
Roseburia	151
Ruminiclostridium	939
Ruminiclostridium 5	59
Ruminiclostridium 6	20
Ruminiclostridium 9	2299
Ruminococcaceae NK4A214 group	30
Ruminococcaceae UCG-003	72
Ruminococcaceae UCG-005	15
Ruminococcaceae UCG-009	109
Ruminococcus 1	10
Tyzzerella	45
UBA1819	91
Unclassified	7452
uncultured bacterium	2753
uncultured organism	213
