Taxa	Counts
[Eubacterium] coprostanoligenes group	4662
[Eubacterium] eligens group	33
[Eubacterium] nodatum group	29
[Eubacterium] oxidoreducens group	165
[Eubacterium] ventriosum group	76
[Ruminococcus] torques group	58
Agathobacter	178
Akkermansia	286
Alistipes	235
Anaerocolumna	56
Bacteroides	3427
Blautia	60
Caldicoprobacter	36
Candidatus Methanogranum	92
Candidatus Methanoplasma	75
Candidatus Soleaferrea	455
Christensenellaceae R-7 group	2709
Coprococcus 2	149
Elusimicrobium	140
Erysipelatoclostridium	38
Fibrobacter	8987
hoa5-07d05 gut group	130
Lachnoclostridium 10	232
Lachnospiraceae AC2044 group	1226
Lachnospiraceae FCS020 group	81
Lachnospiraceae NC2004 group	98
Lachnospiraceae NK4A136 group	1189
Lachnospiraceae UCG-001	43
Lachnospiraceae UCG-008	101
Lachnospiraceae UCG-009	66
Mailhella	121
Methanocorpusculum	183
Negativibacillus	228
Olsenella	55
Oscillibacter	85
Oxalobacter	35
p-1088-a5 gut group	24
Parabacteroides	552
Phascolarctobacterium	49
Prevotella 1	265
Prevotellaceae Ga6A1 group	31
Prevotellaceae UCG-003	3015
Prevotellaceae UCG-004	40
Rikenellaceae RC9 gut group	11012
Ruminiclostridium	56
Ruminiclostridium 1	505
Ruminiclostridium 5	52
Ruminococcaceae NK4A214 group	441
Ruminococcaceae UCG-002	162
Ruminococcaceae UCG-004	95
Ruminococcaceae UCG-005	5869
Ruminococcaceae UCG-009	93
Ruminococcaceae UCG-010	9655
Ruminococcaceae UCG-011	917
Ruminococcaceae UCG-013	1041
Ruminococcaceae UCG-014	1383
Ruminococcus 1	415
Syntrophococcus	61
Unclassified	19824
uncultured bacterium	6171
