Taxa	Counts
[Eubacterium] coprostanoligenes group	4520
[Eubacterium] eligens group	201
[Eubacterium] hallii group	254
[Eubacterium] nodatum group	4980
Acinetobacter	536
Agathobacter	68
Akkermansia	1716
Alistipes	3217
Bacillus	280
Bacteroides	4950
Barnesiella	81
Bifidobacterium	70
Bilophila	137
Blautia	15891
Candidatus Soleaferrea	125
Cellulosilyticum	7255
Christensenellaceae R-7 group	17296
Clostridium sensu stricto 1	38867
Coprococcus 1	85
Desulfovibrio	299
Enterococcus	880
Escherichia-Shigella	665
Faecalibacterium	108
Family XIII AD3011 group	467
Fibrobacter	443
GCA-900066575	268
Hydrogenoanaerobacterium	508
Intestinibacter	1224
Intestinimonas	588
Lachnoclostridium 10	272
Lachnospiraceae AC2044 group	1742
Lachnospiraceae FCS020 group	87
Lachnospiraceae NK4A136 group	4430
Lachnospiraceae UCG-007	586
Methanobrevibacter	2467
Methanosphaera	673
Mobilitalea	104
Oscillibacter	270
Oxalobacter	100
p-1088-a5 gut group	135
Papillibacter	65
Parabacteroides	141
Peptococcus	108
Phascolarctobacterium	81
Prevotella 1	74
Prevotella 9	239
Prevotellaceae UCG-001	1257
Prevotellaceae UCG-003	279
Rikenellaceae RC9 gut group	2573
Ruminiclostridium	148
Ruminiclostridium 9	81
Ruminococcaceae NK4A214 group	9818
Ruminococcaceae UCG-002	4320
Ruminococcaceae UCG-004	493
Ruminococcaceae UCG-005	3336
Ruminococcaceae UCG-008	339
Ruminococcaceae UCG-009	1525
Ruminococcaceae UCG-010	7238
Ruminococcaceae UCG-011	225
Ruminococcaceae UCG-013	235
Ruminococcaceae UCG-014	555
Ruminococcus 1	3252
Solibacillus	674
Sutterella	49
Terrisporobacter	2169
Treponema 2	2534
Turicibacter	86
UBA1819	94
Unclassified	13688
uncultured bacterium	4268
uncultured Rikenellaceae bacterium	147
uncultured rumen bacterium	1296
