Taxa	Counts
Acetitomaculum	38
Acinetobacter	129
Actinomyces	20
Arthrobacter	18
Bacteroides	42
Brochothrix	21
Catenisphaera	20
Cetobacterium	9488
Clostridium sensu stricto 1	14693
Clostridium sensu stricto 13	78
Deinococcus	67
Dielma	14
Enterobacter	24
Enterococcus	193
Epulopiscium	474
Erysipelothrix	72
Escherichia-Shigella	1559
Fusobacterium	8351
Hafnia-Obesumbacterium	34
Helicobacter	33
Ignatzschineria	354
Lactococcus	178
Lelliottia	21
Moellerella	598
Morganella	308
Mycoplasma	122
Olsenella	45
Paeniclostridium	15726
Paraclostridium	127
Paraeggerthella	40
Peptoniphilus	57
Peptostreptococcus	408
Plesiomonas	8838
Proteus	1975
Providencia	363
Pseudoclavibacter	122
Pseudomonas	1519
Psychrobacter	227
Romboutsia	52
Sphingomonas	17
Streptobacillus	23
Terrisporobacter	46
Tissierella	100
Unclassified	11740
Vagococcus	659
Yersinia	51
