Taxa	Counts
1174-901-12	14
Acidaminococcus	3
Acidovorax	21
Acinetobacter	1050
Actinomyces	78
Aggregatibacter	11
Algoriella	16
Aliterella CENA595	5
Alloiococcus	3
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	3
Altererythrobacter	8
Amnibacterium	10
Anaerococcus	31
Aquicella	4
Arthrobacter	8
Atopobium	8
Bacillus	4
Bacteroides	10
Bergeyella	10
Bifidobacterium	6
Blautia	5
Bosea	18
Bradyrhizobium	8
Brochothrix	5
Burkholderia-Caballeronia-Paraburkholderia	74
Calothrix PCC-6303	6
Campylobacter	968
Cardiobacterium	5
Carnobacterium	6
Chryseobacterium	25
Citrobacter	10
CL500-29 marine group	3
Clostridium sensu stricto 1	190
Comamonas	18
Corynebacterium	12
Corynebacterium 1	45
Curvibacter	27
Delftia	7
Dialister	4
Dielma	7
Enhydrobacter	21
Enterococcus	12
Escherichia-Shigella	170
Ezakiella	5
Facklamia	3
Faecalibaculum	5
Finegoldia	4
Flavobacterium	45
Fusobacterium	16
Geobacillus	5
Glutamicibacter	38
Granulicatella	7
Gulosibacter	4
Haemophilus	8
Hafnia-Obesumbacterium	5
Helicobacter	3
Herbaspirillum	20
Ignatzschineria	4
Janthinobacterium	66
Jeotgalibaca	6
Knoellia	11
Lactobacillus	27
Lautropia	119
Leuconostoc	22
Lysinibacillus	5
Massilia	12
Mesorhizobium	30
Methylobacterium	40
Moraxella	4
Neisseria	78
Paenibacillus	5
Paeniclostridium	5
Paeniglutamicibacter	8
Pedobacter	28
Pelomonas	5
Peptococcus	8
Peptoniphilus	11
Porphyromonas	16
Prevotella	5
Prevotella 6	25
Pseudarthrobacter	18
Pseudomonas	6346
Psychrobacter	58
Ralstonia	126
Raoultella	34
Rheinheimera	6
Rothia	40
Serratia	91
Sphingobacterium	49
Sphingomonas	18
Staphylococcus	16
Stappia	7
Streptococcus	701
Syntrophococcus	8
Terrisporobacter	5
Thermus	28
Triticum aestivum (bread wheat)	2151
Trueperella	6
Turicibacter	9
Unclassified	16587
uncultured bacterium	4
W5053	5
Weissella	7
