Taxa	Counts
Acidovorax	1609
Advenella	53
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	20
Altererythrobacter	1917
Arthrobacter	695
Bacteriovorax	7
Brevundimonas	3351
Cellvibrio	22
Chryseobacterium	115
Clostridium sensu stricto 1	22
Comamonas	348
Conyzicola	103
Devosia	720
Diaminobutyricimonas	17
Dyadobacter	306
Flavobacterium	4999
Fluviicola	404
Frondihabitans	21
Galbitalea	35
Gemmobacter	2176
Herbaspirillum	168
Herminiimonas	70
Hydrogenophaga	29
Janthinobacterium	111
Kaistia	16
Luteolibacter	14
Massilia	62
Methylotenera	227
Microbacterium	209
Mycetocola	8
Myroides	2112
Noviherbaspirillum	20
Paeniglutamicibacter	121
Pedobacter	2737
Plantibacter	13
Polaromonas	113
Pseudarthrobacter	654
Pseudochrobactrum	195
Pseudoclavibacter	37
Pseudomonas	876
Pseudoxanthomonas	33
Rhodococcus	43
Rhodoferax	2675
Rubellimicrobium	1634
Sanguibacter	86
Serratia	94
Sphingobacterium	3174
Sphingobium	371
Sphingomonas	25
Sphingopyxis	376
Stenotrophomonas	4050
Taibaiella	51
Tardiphaga	42
Unclassified	1206
uncultured bacterium	48
uncultured Chelatococcus sp.	9
Variovorax	78
Verticia	20
