Taxa	Counts
Acidovorax	394
Acinetobacter	5432
Advenella	28
Aeromonas	110
Algoriella	62
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	262
Bacteriovorax	8
Brevundimonas	148
Buttiauxella	32
Carnobacterium	128
Caryophanon	710
Cellulosilyticum	24
Chryseobacterium	2606
Citrobacter	46
Clostridium sensu stricto 1	276
Comamonas	2518
Deefgea	6
Delftia	68
Devosia	30
Duganella	92
Dysgonomonas	178
Empedobacter	24
Enterobacter	3120
Erwinia	24
Escherichia-Shigella	1554
Flavobacterium	3960
Frondihabitans	78
Hafnia-Obesumbacterium	596
Herbaspirillum	20
Janthinobacterium	664
Klebsiella	157
Lampropedia	76
Limnohabitans	70
Lysinibacillus	402
Massilia	1858
Moheibacter	32
Myroides	6
Ochrobactrum	120
Paenibacillus	336
Pedobacter	766
Polaromonas	40
Providencia	46
Pseudochrobactrum	132
Pseudomonas	8536
Pseudoxanthomonas	16
Rahnella	1448
Ramlibacter	54
Raoultella	20
Serratia	2086
Soonwooa	34
Sphingobacterium	6658
Stenotrophomonas	1500
Unclassified	4833
Yersinia	18
