Taxa	Counts
Acinetobacter	284
Algoriella	278
Bacillus	56
Bordetella	12
Buttiauxella	16
Carnobacterium	60
Caryophanon	122
Cedecea	150
Chryseobacterium	358
Citrobacter	4452
Clostridium sensu stricto 1	708
Comamonas	424
Cronobacter	58
Empedobacter	310
Enterobacter	118
Escherichia-Shigella	11532
Flavobacterium	265
Hafnia-Obesumbacterium	8012
Lampropedia	872
Leuconostoc	156
Lysinibacillus	492
Ochrobactrum	40
Pantoea	256
Providencia	52
Pseudochrobactrum	1020
Pseudomonas	11023
Rahnella	190
Raoultella	313
Sarcina	50
Serratia	10170
Simplicispira	148
Sphingobacterium	1348
Turicibacter	24
Unclassified	3317
Vagococcus	62
Yersinia	350
