Taxa	Counts
Acidovorax	1846
Advenella	23
Arthrobacter	60
Brevundimonas	240
Caulobacter	23
Chryseobacterium	1472
Clavibacter	40
Devosia	126
Duganella	55
Dyadobacter	236
Flavobacterium	11393
Fluviicola	33
Frondihabitans	260
Herbaspirillum	7
Janthinobacterium	1702
Massilia	194
Methylotenera	26
Microbacterium	39
Noviherbaspirillum	47
Paenibacillus	70
Pedobacter	18666
Polaromonas	221
Pseudochrobactrum	106
Pseudomonas	5466
Ramlibacter	42
Rhodoferax	98
Roseateles	30
Sanguibacter	91
Serratia	489
Sphingobacterium	76
Sphingomonas	32
Stenotrophomonas	86
Subtercola	247
Unclassified	37
Variovorax	263
