"Row.names" "mean_wild" "sd_wild" "mean_captive" "sd_captive"
"1" "[Anaerorhabdus] furcosa group" 0.104837748307004 0.16895384021445 0.145960338741778 0.105012225545875
"2" "[Eubacterium] brachy group" 0 0 0.0178846085059198 0.0438081650889433
"3" "[Eubacterium] coprostanoligenes group" 5.7918912018465 0.698097485195911 4.5812503782302 0.866341955786545
"4" "[Eubacterium] nodatum group" 0 0 0.143494902353383 0.175268199508107
"5" "[Eubacterium] ruminantium group" 0.0513610683102209 0.125808410004272 0 0
"6" "Akkermansia" 0.069916027050893 0.108427051922629 0.122646724827545 0.142583310569578
"7" "Alistipes" 3.12241946377639 0.43526646984806 3.27111744543129 0.735983451016689
"8" "Alloprevotella" 0.113977826132007 0.279187516015076 0.414848125816377 0.333919792447049
"9" "Anaerovorax" 0 0 0.0925553673757379 0.111138935303324
"10" "Bacillus" 0.343947422256733 0.543485145376486 0.351897469185189 0.439840974772409
"11" "Bacteroides" 7.85123473271536 2.02489501784242 5.59431070315478 1.69278960823973
"12" "Candidatus Soleaferrea" 0.329163298027292 0.190924381625212 0.375719938380587 0.200643441120731
"13" "Catenibacterium" 0.22540740526623 0.197493136895089 0.549491570598619 0.634231409619227
"14" "Christensenellaceae R-7 group" 4.59211211246517 0.650268912104751 8.18360568963927 2.65863047155486
"15" "Clostridium sensu stricto 1" 0.0708502024291498 0.173546844124314 0.092635949743505 0.143913323227617
"16" "Coprococcus 3" 0 0 0.0838919090477133 0.154676382873188
"17" "Defluviitaleaceae UCG-011" 0 0 0.0236245771200695 0.0578681593332005
"18" "Desulfovibrio" 0 0 0.0559611734292896 0.0730901208146115
"19" "dgA-11 gut group" 2.27154162851012 0.766215372756288 2.24298511980112 0.457820037777023
"20" "Dorea" 0.0250825082508251 0.0614393466836705 0.0377993233921113 0.0925890549331208
"21" "Family XIII AD3011 group" 0.477910521506298 0.141672737117021 0.936384935688761 0.352597515404561
"22" "Family XIII UCG-001" 0 0 0.0432047804840452 0.0499742394217019
"23" "Flavonifractor" 0 0 0.097015087028685 0.150769227336509
"24" "Halomonas" 0 0 0.00661488159361948 0.0162030846132961
"25" "Helicobacter" 0.0285444524954439 0.0699193436009514 0.0251392852289713 0.0615784213092659
"26" "Lachnoclostridium 10" 0.0257858229545396 0.0631621088363678 0.0425242388161252 0.104162686799761
"27" "Lachnospiraceae AC2044 group" 0.313815004440174 0.370661198930998 0.191204799354535 0.223628206069553
"28" "Lachnospiraceae FCS020 group" 0 0 0.131916151087144 0.225829887534802
"29" "Lachnospiraceae NC2004 group" 0 0 0.0129663411667919 0.0317609196894839
"30" "Lachnospiraceae NK4A136 group" 0.209161492221523 0.234806511871423 0.0958721123261192 0.11290799076644
"31" "Lachnospiraceae UCG-010" 0.173102347596797 0.291069735395778 0.0803235622082365 0.196751741732882
