"Row.names" "mean_wild" "sd_wild" "mean_captive" "sd_captive"
"1" "[Anaerorhabdus] furcosa group" 0 0 0.00360649168503306 0.0114047280871631
"2" "[Eubacterium] brachy group" 0 0 0.00160288519334803 0.00506876803873914
"3" "[Eubacterium] coprostanoligenes group" 8.79188989035581 2.41324334101853 5.47416468906666 1.97252028423209
"4" "[Eubacterium] fissicatena group" 0.0148074966311147 0.0302852993838875 0.00123112278397899 0.00389315207670106
"5" "[Eubacterium] hallii group" 0 0 0.027156840845438 0.0412216270791068
"6" "[Eubacterium] nodatum group" 0 0 0.0519643879337942 0.0849662290213143
"7" "[Eubacterium] oxidoreducens group" 0.00261008012945997 0.00783024038837992 0.0246549175776482 0.0227480853442588
"8" "[Eubacterium] ruminantium group" 0.0329481739222102 0.0856752074969008 0.00756656518127005 0.0159866100563858
"9" "[Eubacterium] saphenum group" 0 0 0.026284978330645 0.0662307958828919
"10" "[Eubacterium] ventriosum group" 0.120444970552497 0.186848007768131 0.073469435772292 0.176919542476104
"11" "[Eubacterium] xylanophilum group" 0.0084684125498048 0.0191060639686152 0.0256083247721514 0.0462932393540459
"12" "[Ruminococcus] gauvreauii group" 0.154575349287436 0.107243688683469 0.106960391210115 0.0702949310958432
"13" "[Ruminococcus] gnavus group" 0.106697426175272 0.135171354565972 0.0728093235303642 0.0931183583354748
"14" "[Ruminococcus] torques group" 1.59878924059691 1.1079906762157 0.204881801144923 0.23154835443568
"15" "Acetitomaculum" 0.212966959481348 0.195200688338217 0.789834486783112 0.546666959171731
"16" "Acidaminococcus" 0.00375600961538462 0.0112680288461538 0.00474580293053331 0.0150075465867871
"17" "Acinetobacter" 0 0 0.0426880518005812 0.0848483662997752
"18" "Agathobacter" 0.0538540362757249 0.0773868348696833 0.0366161172129145 0.0714625462456141
"19" "Akkermansia" 2.72994134341813 5.4538197596767 17.8014878996903 10.297397259699
"20" "Alistipes" 0 0 1.7007213318506 5.25058988723032
"21" "Alloprevotella" 0 0 0.0352634742536566 0.111512896852261
"22" "Anaerobium" 0 0 0.122818348156332 0.138856978883991
"23" "Anaerofustis" 0.00612106139744331 0.0122206365198972 0.00769036737472159 0.0133002318954791
"24" "Anaeroplasma" 0 0 0.0485835948903448 0.07639308951274
"25" "Anaerosporobacter" 0.0637674000161274 0.141401022637037 0.0150956726601869 0.0231631943531375
"26" "Anaerostipes" 0.00983690084336318 0.0159344381020024 0.0523634441605256 0.118217381965369
"27" "Anaerovorax" 0 0 0.00261192080656114 0.00825961881671728
"28" "ASF356" 0.31078939060662 0.196128160912432 0 0
"29" "Azovibrio" 0 0 0.0275083700577774 0.0592345974568192
"30" "Bacteroides" 1.51986375285133 0.791077074610893 1.92646467407396 1.23028103892587
"31" "Blautia" 1.09794462310263 0.398246322233281 0.938428777952048 0.338633262954914
"32" "Bosea" 0.00972951936174353 0.0291885580852306 0 0
"33" "Butyricimonas" 0 0 0.00522384161312229 0.0165192376334346
"34" "Butyrivibrio" 0 0 0.013581988194118 0.0429500178469299
"35" "CAG-56" 0.0209902951015271 0.0426930428639994 0 0
"36" "Campylobacter" 0 0 0.0020349330167882 0.00643502321892836
"37" "Candidatus Soleaferrea" 0.142763480209987 0.107876070887567 0.242005030649997 0.115475685779327
"38" "Cellulosilyticum" 0 0 0.213578404071851 0.313480177997653
"39" "Cerasicoccus" 0 0 0.00619646437032987 0.0195949408503235
"40" "Christensenellaceae R-7 group" 7.41828217836274 0.685356963121364 6.84402821482906 1.00341664486543
"41" "Clostridium sensu stricto 1" 0.0636889481615182 0.183930166978027 0.031753662460694 0.0612192081265682
"42" "Clostridium sensu stricto 5" 0 0 0.217735036843627 0.304802124956335
"43" "Comamonas" 0 0 0.0569591180523656 0.180120546559889
"44" "Coprococcus 2" 0.0198827589637786 0.0398731514583302 0.0457110742465591 0.0815741421215019
"45" "Coprococcus 3" 2.63529780518741 1.80015442735643 1.7856328846731 1.53562115877883
"46" "Defluviitalea" 0 0 0.0115678946431749 0.0365808948052936
"47" "Defluviitaleaceae UCG-011" 0 0 0.0657897839508635 0.0516599128209728
"48" "Desulfovibrio" 0 0 0.0828785070838164 0.223577052798378
"49" "Dialister" 0.0148706722896607 0.0228817193478876 0.0627013714200524 0.129572660691124
"50" "Dielma" 0.477318749747614 0.260688649357891 0.179869991240838 0.250627452469654
"51" "DNF00809" 0.32183355670671 0.450116201054825 0.0214717271848005 0.0239698145178903
"52" "Dorea" 0.385254248420535 0.247328251613909 0.354221340698855 0.2427803956917
"53" "Elusimicrobium" 0 0 0.0188339010218393 0.0595580244551849
"54" "Enhydrobacter" 0.0245350074867854 0.0736050224603561 0 0
"55" "Enterorhabdus" 0.55953427619217 0.431997460319151 0.239030722671096 0.443508966490441
"56" "Erysipelatoclostridium" 0 0 0.00237408851958623 0.00750752708874976
"57" "Erysipelotrichaceae UCG-003" 0.0628443673960799 0.0800685702866047 0.0312875552034498 0.0520342572620492
