"Row.names" "mean_wild" "sd_wild" "mean_captive" "sd_captive"
"1" "[Bacteroides] pectinophilus group" 0.191701059595338 0.455301527943308 0 0
"2" "[Eubacterium] brachy group" 0.0103443879593697 0.0251898582140659 0.0181107053035092 0.0379112117482087
"3" "[Eubacterium] coprostanoligenes group" 1.17798713203773 1.38933032098859 0.752012963307793 1.01164501264937
"4" "[Eubacterium] hallii group" 0.0472689813267969 0.0800689375739146 0.039834027943858 0.0963860019053051
"5" "[Eubacterium] nodatum group" 0.0164438936502898 0.0380516644678156 0.0146344920961997 0.031752533573174
"6" "[Eubacterium] oxidoreducens group" 0.0534360274942493 0.0671671469847346 0.0469067946730938 0.0895248168540545
"7" "[Eubacterium] ruminantium group" 0 0 0.00484657139692035 0.0205622610016028
"8" "[Eubacterium] ventriosum group" 0.00179476825054965 0.00740001907052122 0 0
"9" "[Eubacterium] xylanophilum group" 0.0496438575472984 0.0894144941702436 0.839922405404042 1.09243738201307
"10" "[Ruminococcus] gauvreauii group" 0.0152088100488756 0.0627075302714693 0.00482665065666716 0.0146456559794662
"11" "[Ruminococcus] torques group" 0.0119622814872042 0.0318625834126626 0.0222308161320387 0.0443239384368702
"12" "28-4" 0.0550243837456948 0.0879700068722672 0.0531381194556913 0.0722535351153047
"13" "A2" 0.762739574732117 1.46636908045667 0.144504285015235 0.222747583039419
"14" "Acetatifactor" 0.115318460062404 0.211507706884239 0.570278188612054 0.876539394372974
"15" "Acetitomaculum" 0.0604684830163596 0.1060369557638 0.125393979208254 0.191608966568839
"16" "Achromobacter" 0.0366247553401857 0.0512290107921155 0.00458947175180137 0.0194714795865771
"17" "Acinetobacter" 0.153790649643108 0.582406972611802 0 0
"18" "Adlercreutzia" 0.0454775027779452 0.119710348515784 0.0109561300186935 0.0370338373059247
"19" "Aerococcus" 0.0445025563228034 0.160679176978925 0 0
"20" "Aeromonas" 0.00488567520031268 0.0201441549033499 0 0
"21" "Agathobacter" 0.0457288471100752 0.0494334320925126 0.139113066684594 0.3025195724534
"22" "Alistipes" 2.52301387529712 1.90000907866468 5.11150610847576 6.93022047943634
"23" "Allobaculum" 0 0 1.97430743748817 6.48911289286726
"24" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" 0.0407301063972381 0.0721912465622731 0.0134054720793973 0.0391097445633982
"25" "Amphibacillus" 0 0 0.331756132049818 1.40752206403588
"26" "Anaerofilum" 0 0 0.00231803430690774 0.00983458666462514
"27" "Anaeromyxobacter" 0 0 0.00101332522673152 0.00429917483621552
