"Row.names" "mean_wild" "sd_wild" "mean_captive" "sd_captive"
"1" "[Acetivibrio] ethanolgignens group" 0 0 0.227573432124901 0.508869664104213
"2" "[Anaerorhabdus] furcosa group" 0.00935559842306716 0.0146230139975832 0 0
"3" "[Eubacterium] coprostanoligenes group" 0.430902464449369 1.01412308681213 0.741696189221038 0.700729250145846
"4" "[Eubacterium] eligens group" 0 0 0.0861335092200337 0.0834657149920034
"5" "[Eubacterium] fissicatena group" 0.229416318594838 0.54659865328771 0.0145541148451971 0.0325439901461996
"6" "[Eubacterium] hallii group" 0 0 0.182686136915183 0.221974626590885
"7" "[Eubacterium] nodatum group" 0.0103785578993799 0.0254221711194123 0.0799679652843463 0.0742919677013496
"8" "[Eubacterium] ruminantium group" 0 0 0.0318424640127782 0.0406677480036199
"9" "[Eubacterium] xylanophilum group" 0.00389195921226746 0.00953331416977963 0.0338466129964975 0.0467859305492034
"10" "[Ruminococcus] gauvreauii group" 0 0 0.130416917739664 0.23574907557
"11" "[Ruminococcus] gnavus group" 0 0 0.0486692213774756 0.0668729901428224
"12" "[Ruminococcus] torques group" 0 0 0.148239165750492 0.120749200042741
"13" "28-4" 0.0285410342232947 0.069910970578384 0 0
"14" "Acetanaerobacterium" 0.389177168272795 0.953285481809613 0 0
"15" "Acetitomaculum" 0 0 0.0102179836512262 0.0228481060371232
"16" "Achromobacter" 0.205498802029756 0.453470491778348 0 0
"17" "Acidaminococcus" 0 0 0.0102179836512262 0.0228481060371232
"18" "Acidibacter" 0.0578712055254315 0.123672048252324 0 0
"19" "Acidisphaera" 0.00833263894675444 0.0204107136303906 0 0
"20" "Acidothermus" 0.00277754631558481 0.00680357121013021 0 0
"21" "Acinetobacter" 11.1760030088696 12.5865530990726 5.25570354157258 11.2968605775064
"22" "Actinomadura" 0.236225081272148 0.496632206370962 0 0
"23" "Actinomycetospora" 0.00338466745642241 0.00829070821723871 0 0
"24" "Adhaeribacter" 0 0 0.00264620269912675 0.00591708911749084
"25" "Adlercreutzia" 0 0 0.00264620269912675 0.00591708911749084
"26" "Advenella" 0.0052949274594938 0.0129698705008111 0 0
"27" "Aeromicrobium" 0.00676933491284481 0.0165814164344774 0 0
"28" "Aeromonas" 0 0 0.0487422358500882 0.059445177183571
"29" "Aestuariicella" 0.00176497581983127 0.00432329016693702 0 0
"30" "Afipia" 0.0421818047946936 0.0683680074937143 0 0
"31" "Agathobacter" 0.00555509263116963 0.0136071424202604 0.0144420500543386 0.0210506277717889
"32" "Agromyces" 0.00451288994189654 0.011054277622985 0 0
"33" "Akkermansia" 0 0 0.00581293960355752 0.0129981281026553
"34" "Alcaligenes" 1.47318729321833 3.11556866305133 0 0
"35" "Alistipes" 0.155912652157514 0.211026957451405 0.0250268608508456 0.0429717597507948
"36" "Alkalicoccus" 0.0216113416320885 0.0529367596555839 0 0
"37" "Alkaliphilus" 0.104074647483139 0.236385231504724 0 0
"38" "Alloprevotella" 0.23471963551916 0.519845652760923 1.71324631680724 1.65145784531909
"39" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" 0.0557072005261933 0.0708598245890687 0.0038852554555462 0.00868769530855322
"40" "alphaI cluster" 0.00416631947337722 0.0102053568151953 0 0
"41" "Altererythrobacter" 0.0202972219280596 0.0497178369197758 0 0
"42" "Aminobacter" 0.0291221010272159 0.0713342877544609 0 0
"43" "Ammoniphilus" 0.0211026393969206 0.0346017440327764 0 0
"44" "Anaerobacillus" 0.0124989584201317 0.0306160704455859 0 0
"45" "Anaerocolumna" 0.0676069257060812 0.160679388239734 0 0
"46" "Anaerospora" 0.0016923337282112 0.00414535410861936 0 0
"47" "Anaerosporobacter" 0.0202546366597578 0.0274664912149236 0.0158772161947605 0.0355025347049451
"48" "Anaerostipes" 0 0 0.138497344817083 0.1899093911802
"49" "Anaerovibrio" 0.00389195921226746 0.00953331416977963 0.00647542575924367 0.014479492180922
"50" "Anaerovorax" 0.00882487909915634 0.0216164508346851 0.031754432389521 0.0710050694098901
"51" "Anoxybacillus" 0.119942946058091 0.293799016088491 0 0
"52" "Aquamicrobium" 0.352112676056338 0.862496388303936 0 0
"53" "Aquicella" 0.00446988004379602 0.00722435167675833 0.0038852554555462 0.00868769530855322
"54" "Arcobacter" 0.0194597960613373 0.0476665708488981 0 0
"55" "Arsenophonus" 0.0388856484181874 0.0952499969418229 0 0
"56" "Arthrobacter" 0.0694840684800766 0.093420084477451 0 0
"57" "Azospirillum" 0.0767764481626602 0.18806312226176 0 0
"58" "Bacillus" 3.74215561513615 4.01007763091111 0 0
"59" "Bacteroides" 3.64459998313284 4.28314288904349 0.399744459080294 0.720136052167528
"60" "Barnesiella" 0 0 0.0304313310399577 0.0680465248511447
"61" "Bauldia" 0 0 0.0139134834303061 0.0311114947539814
"62" "Bavariicoccus" 0.00555509263116963 0.0136071424202604 0 0
"63" "Bdellovibrio" 0.026474637297469 0.0648493525040553 0 0
"64" "Bifidobacterium" 0 0 2.55657716814921 1.61877661860826
"65" "Blautia" 0.035650835000753 0.0700124830366316 1.1698198639337 1.24683954049041
"66" "Bosea" 0.0255747383966875 0.0358487764326324 0 0
"67" "Bradyrhizobium" 0.158627498629116 0.237881058477581 0.00518034060739494 0.0115835937447376
"68" "Brevundimonas" 1.70325898528759 4.09735055635299 0.00491534614512048 0.0067468971342496
"69" "Breznakia" 0.0026474637297469 0.00648493525040553 0 0
"70" "Brochothrix" 0.0152765047357165 0.0374196416557161 0 0
"71" "Bryobacter" 0.0124989584201317 0.0306160704455859 0 0
"72" "Burkholderia-Caballeronia-Paraburkholderia" 0.00338466745642241 0.00829070821723871 0 0
"73" "Butyricicoccus" 0 0 0.139040795658634 0.156257785538295
"74" "Butyricimonas" 0.0557847487091669 0.136644169766841 0.00529240539825351 0.0118341782349817
"75" "Caldicoprobacter" 0.0157195489754862 0.0311411105018311 0 0
"76" "Camelimonas" 0.129472042953269 0.296872568897915 0 0
"77" "Campylobacter" 0.0142705171116473 0.034955485289192 0 0
"78" "Candidatus Soleaferrea" 0 0 0.00396930404869013 0.00887563367623626
"79" "Candidatus Solibacter" 0.0152765047357165 0.0374196416557161 0 0
"80" "Candidatus Stoquefichus" 0.0162994642120292 0.0276372891989345 0.241646006683542 0.530642032460751
"81" "Candidatus Tokpelaia" 0.0146668923111638 0.0359264022747011 0 0
